chain_symbol,expiration_date,strike_price,option_type,side,order_created_at,direction,order_quantity,order_type,opening_strategy,closing_strategy,price,processed_quantity
MARA,2021-01-15,16.0000,call,buy,2020-12-29T19:24:19.435963Z,debit,1.00000,limit,,short_call,0.95000000,1.00000
MARA,2021-01-15,16.0000,call,sell,2020-12-29T15:14:19.788016Z,credit,1.00000,limit,short_call,,1.00000000,1.00000
MARA,2021-01-15,17.0000,call,buy,2020-12-29T15:03:14.577113Z,debit,1.00000,limit,,short_call,0.85000000,1.00000
MARA,2021-01-15,9.0000,put,sell,2020-12-28T15:10:56.978560Z,credit,1.00000,limit,short_put,,0.40000000,1.00000
MARA,2021-01-15,8.0000,put,sell,2020-12-24T14:39:41.967016Z,credit,1.00000,limit,short_put,,0.40000000,1.00000
MARA,2021-01-15,17.0000,call,sell,2020-12-24T14:32:16.199776Z,credit,1.00000,limit,short_call,,1.10000000,1.00000
MARA,2021-01-15,20.0000,call,buy,2020-12-24T14:31:35.420241Z,debit,1.00000,limit,,short_call,0.85000000,1.00000
MARA,2021-01-15,7.0000,put,buy,2020-12-24T14:31:03.658624Z,debit,1.00000,limit,,short_put,0.15000000,1.00000
MARA,2021-01-15,20.0000,call,sell,2020-12-23T14:47:31.548779Z,credit,1.00000,limit,short_call,,1.25000000,1.00000
MARA,2021-01-15,17.0000,call,buy,2020-12-23T14:45:21.069199Z,debit,1.00000,limit,,short_call,1.65000000,1.00000
MARA,2021-01-15,17.0000,call,sell,2020-12-22T18:09:16.873946Z,credit,1.00000,limit,short_call,,1.80000000,1.00000
RKT,2020-12-24,20.5000,put,buy,2020-12-22T17:42:18.791728Z,debit,1.00000,limit,,short_put,0.04000000,1.00000
MARA,2021-01-15,10.0000,put,sell,2020-12-22T14:48:06.319892Z,credit,1.00000,limit,short_put,,1.20000000,1.00000
TTCF,2021-01-15,22.5000,put,sell,2020-12-22T14:45:05.794316Z,credit,1.00000,limit,short_put,,1.15000000,1.00000
PLTR,2020-12-31,22.5000,put,buy,2020-12-22T14:44:00.722811Z,debit,1.00000,limit,,short_put,0.08000000,1.00000
MARA,2021-01-15,9.0000,put,sell,2020-12-21T19:27:23.919144Z,credit,1.00000,limit,short_put,,1.15000000,1.00000
PLTR,2020-12-31,22.5000,put,sell,2020-12-21T16:06:52.241215Z,credit,1.00000,limit,short_put,,0.26000000,1.00000
TTCF,2021-01-15,20.0000,put,sell,2020-12-17T20:26:36.761763Z,credit,1.00000,limit,short_put,,2.05000000,1.00000
MARA,2020-12-18,9.0000,put,sell,2020-12-17T19:25:05.138061Z,credit,1.00000,limit,short_put,,0.15000000,1.00000
PLTR,2020-12-18,21.0000,put,buy,2020-12-17T18:56:39.828165Z,debit,1.00000,limit,,short_put,0.02000000,1.00000
RKT,2020-12-24,20.5000,put,sell,2020-12-16T19:16:06.805303Z,credit,1.00000,limit,short_put,,0.18000000,1.00000
MARA,2021-01-15,7.0000,put,sell,2020-12-16T18:54:51.451000Z,credit,1.00000,limit,short_put,,1.15000000,1.00000
RKT,2020-12-24,20.0000,put,buy,2020-12-16T16:12:09.278750Z,debit,1.00000,limit,,short_put,0.12000000,1.00000
TTCF,2020-12-18,17.5000,put,sell,2020-12-15T14:41:45.087396Z,credit,1.00000,limit,short_put,,0.25000000,1.00000
RKT,2020-12-24,20.0000,put,sell,2020-12-14T17:05:56.197663Z,credit,1.00000,limit,short_put,,0.24000000,1.00000
PLTR,2020-12-18,21.0000,put,sell,2020-12-14T16:44:15.677156Z,credit,1.00000,limit,short_put,,0.07000000,1.00000
MARA,2020-12-18,5.0000,put,sell,2020-12-14T16:18:19.491778Z,credit,1.00000,limit,short_put,,0.15000000,1.00000
MARA,2020-12-18,6.0000,call,sell,2020-12-14T14:45:29.021153Z,credit,1.00000,limit,short_call,,0.25000000,1.00000
PLTR,2020-12-18,20.0000,put,buy,2020-12-14T14:37:34.553893Z,debit,1.00000,limit,,short_put,0.06000000,1.00000
RKT,2020-12-18,19.5000,put,buy,2020-12-14T14:30:41.357285Z,debit,1.00000,limit,,short_put,0.07000000,1.00000
RKT,2020-12-18,19.5000,put,sell,2020-12-11T20:42:54.637220Z,credit,1.00000,limit,short_put,,0.15000000,1.00000
RKT,2020-12-18,19.0000,put,buy,2020-12-11T14:43:53.111142Z,debit,1.00000,limit,,short_put,0.08000000,1.00000
RIOT,2020-12-11,9.0000,put,sell,2020-12-10T20:33:26.046129Z,credit,1.00000,limit,short_put,,0.20000000,1.00000
RIOT,2020-12-11,8.5000,put,buy,2020-12-10T19:38:26.136765Z,debit,1.00000,limit,,short_put,0.05000000,1.00000
PLTR,2020-12-18,20.0000,put,sell,2020-12-09T16:35:33.122814Z,credit,1.00000,limit,short_put,,0.13000000,1.00000
PLTR,2020-12-18,20.0000,put,buy,2020-12-09T16:33:51.383895Z,debit,1.00000,limit,,short_put,0.11000000,1.00000
RKT,2020-12-18,19.0000,put,sell,2020-12-09T15:11:07.218130Z,credit,1.00000,limit,short_put,,0.18000000,1.00000
RKT,2020-12-18,19.0000,put,buy,2020-12-09T14:30:54.006382Z,debit,1.00000,limit,,short_put,0.15000000,1.00000
RIOT,2020-12-11,8.5000,put,sell,2020-12-08T18:49:00.378826Z,credit,1.00000,limit,short_put,,0.15000000,1.00000
RKT,2020-12-18,19.0000,put,sell,2020-12-08T17:21:47.089360Z,credit,1.00000,limit,short_put,,0.31000000,1.00000
RKT,2020-12-11,19.0000,put,buy,2020-12-08T16:04:24.897877Z,debit,1.00000,limit,,short_put,0.05000000,1.00000
PLTR,2020-12-18,20.0000,put,sell,2020-12-08T14:48:59.246852Z,credit,1.00000,limit,short_put,,0.13000000,1.00000
PLTR,2020-12-11,20.0000,put,buy,2020-12-07T14:40:05.206975Z,debit,1.00000,limit,,short_put,0.07000000,1.00000
RIOT,2020-12-11,8.5000,put,buy,2020-12-07T14:35:11.263769Z,debit,1.00000,limit,,short_put,0.30000000,1.00000
RIOT,2020-12-11,8.5000,put,sell,2020-12-04T18:06:15.014103Z,credit,1.00000,limit,short_put,,0.45000000,1.00000
RIOT,2020-12-11,8.5000,put,buy,2020-12-04T17:24:47.038533Z,debit,1.00000,limit,,short_put,0.50000000,1.00000
RIOT,2020-12-11,8.5000,put,sell,2020-12-04T16:34:27.620810Z,credit,1.00000,limit,short_put,,0.65000000,1.00000
RIOT,2020-12-04,8.5000,put,buy,2020-12-04T16:33:44.874828Z,debit,1.00000,limit,,short_put,0.05000000,1.00000
PLTR,2020-12-11,20.0000,put,sell,2020-12-04T15:44:59.440909Z,credit,1.00000,limit,short_put,,0.17000000,1.00000
PLTR,2020-12-11,20.0000,put,buy,2020-12-04T14:55:28.052064Z,debit,1.00000,limit,,short_put,0.15000000,1.00000
PLTR,2020-12-11,20.0000,put,sell,2020-12-03T19:41:25.594976Z,credit,1.00000,limit,short_put,,0.24000000,1.00000
RKT,2020-12-11,19.0000,put,sell,2020-12-03T19:16:32.912788Z,credit,1.00000,limit,short_put,,0.12000000,1.00000
RKT,2020-12-11,18.5000,put,buy,2020-12-03T16:42:02.611591Z,debit,1.00000,limit,,short_put,0.07000000,1.00000
RIOT,2020-12-04,8.5000,put,sell,2020-12-03T16:16:19.918632Z,credit,1.00000,limit,short_put,,0.20000000,1.00000
DBX,2020-12-04,19.5000,put,buy,2020-12-03T14:37:29.339495Z,debit,1.00000,limit,,short_put,0.02000000,1.00000
DBX,2020-12-11,20.5000,call,sell,2020-12-02T19:05:01.077715Z,credit,1.00000,limit,short_call,,0.26000000,1.00000
DBX,2020-12-04,20.0000,call,buy,2020-12-02T18:57:50.731393Z,debit,1.00000,limit,,short_call,0.21000000,1.00000
RKT,2020-12-11,18.5000,put,sell,2020-12-02T15:57:18.605931Z,credit,1.00000,limit,short_put,,0.13000000,1.00000
DBX,2020-12-04,20.0000,call,sell,2020-12-02T15:01:27.843814Z,credit,1.00000,limit,short_call,,0.22000000,1.00000
DBX,2020-12-04,19.5000,put,sell,2020-11-30T15:17:16.727302Z,credit,1.00000,limit,short_put,,0.20000000,1.00000
DBX,2020-12-04,19.0000,put,buy,2020-11-30T15:14:43.506921Z,debit,1.00000,limit,,short_put,0.08000000,1.00000
DBX,2020-12-04,19.0000,put,sell,2020-11-27T17:27:01.621217Z,credit,1.00000,limit,short_put,,0.16000000,1.00000
DBX,2020-11-27,19.0000,put,buy,2020-11-25T20:50:18.254545Z,debit,1.00000,limit,,short_put,0.12000000,1.00000
DBX,2020-11-27,19.0000,put,sell,2020-11-24T19:29:51.717485Z,credit,1.00000,limit,short_put,,0.30000000,1.00000
DBX,2020-11-27,19.0000,put,buy,2020-11-23T18:44:39.255085Z,debit,1.00000,limit,,short_put,0.21000000,1.00000
DBX,2020-11-27,19.0000,put,sell,2020-11-20T15:30:02.862062Z,credit,1.00000,limit,short_put,,0.31000000,1.00000
DBX,2020-11-20,19.5000,put,buy,2020-11-20T15:16:58.761941Z,debit,1.00000,limit,,short_put,0.45000000,1.00000
WORK,2020-11-20,25.0000,put,buy,2020-11-16T16:57:41.843824Z,debit,1.00000,limit,,short_put,0.18000000,1.00000
WORK,2020-11-20,25.0000,put,sell,2020-11-16T14:39:21.021633Z,credit,1.00000,limit,short_put,,0.36000000,1.00000
WORK,2020-11-20,25.0000,put,buy,2020-11-16T14:37:45.359563Z,debit,1.00000,limit,,short_put,0.32000000,1.00000
WORK,2020-11-20,25.0000,put,sell,2020-11-13T14:58:13.448638Z,credit,1.00000,limit,short_put,,0.38000000,1.00000
WORK,2020-11-20,25.0000,put,buy,2020-11-13T14:54:57.345189Z,debit,1.00000,limit,,short_put,0.34000000,1.00000
DBX,2020-11-20,19.5000,put,sell,2020-11-09T16:09:03.633270Z,credit,1.00000,limit,short_put,,0.50000000,1.00000
DBX,2020-11-20,19.5000,put,buy,2020-11-09T15:58:07.435804Z,debit,1.00000,limit,,short_put,0.36000000,1.00000
WORK,2020-11-20,25.0000,put,sell,2020-11-09T14:59:42.825069Z,credit,1.00000,limit,short_put,,0.42000000,1.00000
PS,2020-11-20,17.5000,put,buy,2020-11-04T15:09:52.901311Z,debit,1.00000,limit,,short_put,0.80000000,1.00000
WORK,2020-11-20,27.0000,put,buy,2020-10-19T14:09:24.112891Z,debit,1.00000,limit,,short_put,0.31000000,1.00000
DBX,2020-11-20,19.5000,put,sell,2020-10-19T13:58:14.991189Z,credit,1.00000,limit,short_put,,0.77000000,1.00000
PS,2020-11-20,17.5000,put,sell,2020-10-16T15:54:31.975844Z,credit,1.00000,limit,short_put,,0.90000000,1.00000
DBX,2020-10-30,19.5000,put,buy,2020-10-16T15:09:00.964468Z,debit,1.00000,limit,,short_put,0.22000000,1.00000
WORK,2020-11-20,27.0000,put,sell,2020-10-12T15:08:38.089586Z,credit,1.00000,limit,short_put,,0.51000000,1.00000
PS,2020-11-20,15.0000,put,buy,2020-10-12T15:07:42.466406Z,debit,1.00000,limit,,short_put,0.35000000,1.00000
PSTG,2020-11-20,12.5000,put,buy,2020-10-09T18:03:29.187755Z,debit,1.00000,limit,,short_put,0.10000000,1.00000
PSTG,2020-11-20,12.5000,put,sell,2020-10-09T18:02:18.989572Z,credit,1.00000,limit,short_put,,0.10000000,1.00000
DBX,2020-10-30,19.5000,put,sell,2020-10-09T17:10:48.330710Z,credit,1.00000,limit,short_put,,0.41000000,1.00000
UPWK,2020-11-20,15.0000,put,buy,2020-10-09T16:50:44.994923Z,debit,1.00000,limit,,short_put,0.30000000,1.00000
PS,2020-11-20,15.0000,put,sell,2020-10-09T15:09:19.621149Z,credit,1.00000,limit,short_put,,0.45000000,1.00000
DBX,2020-10-30,19.0000,put,buy,2020-10-09T13:47:18.945580Z,debit,1.00000,limit,,short_put,0.26000000,1.00000
DBX,2020-10-30,19.0000,put,sell,2020-10-08T19:49:42.247729Z,credit,1.00000,limit,short_put,,0.46000000,1.00000
DBX,2020-10-30,18.5000,put,buy,2020-10-08T17:31:47.816661Z,debit,1.00000,limit,,short_put,0.30000000,1.00000
UPWK,2020-11-20,15.0000,put,sell,2020-10-08T17:27:14.496716Z,credit,1.00000,limit,short_put,,0.35000000,1.00000
PS,2020-11-20,15.0000,put,buy,2020-10-08T17:19:05.896938Z,debit,1.00000,limit,,short_put,0.55000000,1.00000
PS,2020-11-20,15.0000,put,sell,2020-10-05T14:15:49.468844Z,credit,1.00000,limit,short_put,,0.90000000,1.00000
WORK,2020-10-16,25.0000,put,buy,2020-10-05T14:06:42.418355Z,debit,1.00000,limit,,short_put,0.15000000,1.00000
WORK,2020-10-16,25.0000,put,sell,2020-10-02T13:53:42.474602Z,credit,1.00000,limit,short_put,,0.30000000,1.00000
WORK,2020-10-16,24.0000,put,buy,2020-10-02T13:37:32.665352Z,debit,1.00000,limit,,short_put,0.16000000,1.00000
DBX,2020-10-30,18.5000,put,sell,2020-10-01T17:19:07.240522Z,credit,1.00000,limit,short_put,,0.45000000,1.00000
DBX,2020-10-16,18.5000,put,buy,2020-09-30T14:24:48.657793Z,debit,1.00000,limit,,short_put,0.20000000,1.00000
WORK,2020-10-16,24.0000,put,sell,2020-09-30T13:42:11.226370Z,credit,1.00000,limit,short_put,,0.25000000,1.00000
DBX,2020-10-16,18.5000,put,sell,2020-09-30T13:33:59.595292Z,credit,1.00000,limit,short_put,,0.41000000,1.00000
HMY,2020-07-17,5.0000,call,sell,2020-07-02T13:48:03.549168Z,credit,2.00000,limit,,long_call,0.10000000,2.00000
WKHS,2020-07-17,19.0000,call,sell,2020-07-01T18:35:43.434539Z,credit,1.00000,limit,,long_call,3.20000000,1.00000
WKHS,2020-07-17,19.0000,call,buy,2020-07-01T18:09:52.086431Z,debit,1.00000,limit,long_call,,3.20000000,1.00000
HMY,2020-07-17,5.0000,call,buy,2020-07-01T14:12:55.419085Z,debit,1.00000,limit,long_call,,0.20000000,1.00000
TSLA,2020-07-10,1800.0000,call,sell,2020-07-01T13:47:28.677272Z,credit,1.00000,limit,,long_call,0.52000000,1.00000
FSLY,2020-07-17,90.0000,call,sell,2020-07-01T13:36:00.600061Z,credit,1.00000,limit,,long_call,6.90000000,1.00000
TSLA,2020-07-10,1800.0000,call,buy,2020-06-30T18:43:44.553887Z,debit,1.00000,limit,long_call,,0.48000000,1.00000
HMY,2020-07-17,5.0000,call,buy,2020-06-30T18:36:45.987999Z,debit,1.00000,limit,long_call,,0.10000000,1.00000
FSLY,2020-07-17,90.0000,call,buy,2020-06-30T17:36:28.777388Z,debit,1.00000,limit,long_call,,6.60000000,1.00000
FSLY,2020-07-31,95.0000,call,sell,2020-06-29T13:32:03.842153Z,credit,1.00000,limit,,long_call,9.60000000,1.00000
FSLY,2020-07-31,95.0000,call,buy,2020-06-26T19:01:54.565693Z,debit,1.00000,limit,long_call,,8.80000000,1.00000
NIO,2020-07-02,8.5000,call,sell,2020-06-15T18:28:35.750455Z,credit,1.00000,limit,,long_call,0.49000000,1.00000
WFC,2020-08-21,25.0000,put,sell,2020-06-11T13:31:13.627910Z,credit,1.00000,limit,,long_put,1.71000000,1.00000
WFC,2020-08-21,25.0000,put,buy,2020-06-10T19:31:09.958497Z,debit,1.00000,limit,long_put,,1.07000000,1.00000
NIO,2020-07-02,8.5000,call,buy,2020-06-10T16:36:28.572947Z,debit,1.00000,limit,long_call,,0.45000000,1.00000
VXX,2020-05-15,32.0000,call,sell,2020-05-12T13:43:12.585594Z,credit,50.00000,limit,,long_call,1.25000000,50.00000
VXX,2020-05-15,32.0000,call,sell,2020-05-12T13:41:54.525981Z,credit,50.00000,limit,,long_call,1.25000000,50.00000
VXX,2020-05-15,32.0000,call,buy,2020-05-12T13:37:42.331137Z,debit,100.00000,limit,long_call,,1.38000000,100.00000
DAL,2020-05-15,21.5000,put,sell,2020-05-11T13:45:36.156618Z,credit,50.00000,limit,,long_put,0.75000000,50.00000
DAL,2020-05-15,21.5000,put,sell,2020-05-11T13:37:12.228877Z,credit,50.00000,limit,,long_put,0.78000000,50.00000
DAL,2020-05-15,21.5000,put,buy,2020-05-11T13:35:06.389882Z,debit,100.00000,limit,long_put,,0.78000000,100.00000
AAPL,2020-05-15,300.0000,put,sell,2020-05-08T13:34:17.759963Z,credit,50.00000,limit,,long_put,2.89000000,50.00000
AAPL,2020-05-15,300.0000,put,buy,2020-05-08T13:33:52.607178Z,debit,50.00000,limit,long_put,,2.83000000,50.00000
DPZ,2020-05-08,355.0000,put,sell,2020-05-07T14:12:47.543094Z,debit,1.00000,limit,,short_put_spread,0.35000000,1.00000
DPZ,2020-05-08,360.0000,put,buy,2020-05-07T14:12:47.543094Z,debit,1.00000,limit,,short_put_spread,0.35000000,1.00000
BYND,2020-05-08,106.0000,put,buy,2020-05-07T13:46:24.416544Z,debit,1.00000,limit,,short_put_spread,0.19000000,1.00000
BYND,2020-05-08,101.0000,put,sell,2020-05-07T13:46:24.416544Z,debit,1.00000,limit,,short_put_spread,0.19000000,1.00000
NVDA,2020-05-08,307.5000,call,sell,2020-05-07T13:34:11.510560Z,credit,25.00000,limit,,long_call,3.60000000,25.00000
NVDA,2020-05-08,307.5000,call,buy,2020-05-07T13:33:29.084193Z,debit,25.00000,limit,long_call,,3.35000000,25.00000
BYND,2020-05-08,101.0000,put,buy,2020-05-06T17:56:42.374062Z,credit,1.00000,limit,short_put_spread,,0.24000000,1.00000
BYND,2020-05-08,106.0000,put,sell,2020-05-06T17:56:42.374062Z,credit,1.00000,limit,short_put_spread,,0.24000000,1.00000
DPZ,2020-05-08,360.0000,put,sell,2020-05-06T17:31:49.399407Z,credit,1.00000,limit,short_put_spread,,0.40000000,1.00000
DPZ,2020-05-08,355.0000,put,buy,2020-05-06T17:31:49.399407Z,credit,1.00000,limit,short_put_spread,,0.40000000,1.00000
FB,2020-05-08,215.0000,call,sell,2020-05-06T15:36:25.242212Z,credit,1.00000,limit,,long_call,0.72000000,1.00000
FB,2020-05-08,215.0000,call,buy,2020-05-06T15:32:30.534746Z,debit,1.00000,limit,long_call,,0.74000000,1.00000
ABBV,2020-05-08,88.0000,call,sell,2020-05-06T13:53:04.887089Z,credit,2.00000,limit,,long_call,0.61000000,2.00000
ABBV,2020-05-08,88.0000,call,sell,2020-05-06T13:52:06.005532Z,credit,1.00000,limit,,long_call,0.60000000,1.00000
ABBV,2020-05-08,88.0000,call,sell,2020-05-06T13:49:53.110911Z,credit,2.00000,limit,,long_call,0.75000000,2.00000
ABBV,2020-05-08,88.0000,call,buy,2020-05-06T13:45:08.105640Z,debit,5.00000,limit,long_call,,1.53000000,5.00000
SFIX,2020-05-08,16.5000,call,sell,2020-05-06T13:35:18.115946Z,credit,10.00000,limit,,long_call,0.70000000,10.00000
SFIX,2020-05-08,16.5000,call,sell,2020-05-06T13:34:39.481447Z,credit,10.00000,limit,,long_call,0.70000000,10.00000
SFIX,2020-05-08,16.5000,call,buy,2020-05-06T13:33:31.314311Z,debit,20.00000,limit,long_call,,0.65000000,20.00000
BA,2020-05-08,130.0000,put,sell,2020-05-05T13:42:30.242529Z,credit,10.00000,limit,,long_put,3.90000000,10.00000
BA,2020-05-08,130.0000,put,buy,2020-05-05T13:40:26.774610Z,debit,10.00000,limit,long_put,,3.85000000,10.00000
TSN,2020-05-08,55.0000,put,sell,2020-05-04T13:49:52.888156Z,credit,7.00000,limit,,long_put,1.20000000,7.00000
TSN,2020-05-08,55.0000,put,buy,2020-05-04T13:46:54.216848Z,debit,10.00000,limit,long_put,,1.15000000,10.00000
BABA,2020-05-08,195.0000,put,sell,2020-05-01T13:39:53.560514Z,credit,3.00000,limit,,long_put,4.35000000,3.00000
BABA,2020-05-08,195.0000,put,buy,2020-05-01T13:38:21.713944Z,debit,3.00000,limit,long_put,,4.10000000,3.00000
BA,2020-05-01,133.0000,put,sell,2020-04-30T13:36:28.584473Z,credit,2.00000,limit,,long_put,2.52000000,2.00000
BA,2020-05-01,133.0000,put,buy,2020-04-30T13:33:34.868914Z,debit,2.00000,limit,long_put,,2.06000000,2.00000
DAL,2020-05-01,26.0000,call,sell,2020-04-29T13:35:33.620242Z,credit,1.00000,limit,,long_call,0.85000000,1.00000
DAL,2020-05-01,26.0000,call,buy,2020-04-29T13:34:11.572650Z,debit,1.00000,limit,long_call,,0.79000000,1.00000
MCD,2020-05-01,177.5000,put,buy,2020-04-28T13:34:21.324440Z,debit,1.00000,limit,,short_put_spread,0.43000000,1.00000
MCD,2020-05-01,172.5000,put,sell,2020-04-28T13:34:21.324440Z,debit,1.00000,limit,,short_put_spread,0.43000000,1.00000
MCD,2020-05-01,172.5000,put,buy,2020-04-27T14:50:02.238390Z,credit,1.00000,limit,short_put_spread,,0.57000000,1.00000
MCD,2020-05-01,177.5000,put,sell,2020-04-27T14:50:02.238390Z,credit,1.00000,limit,short_put_spread,,0.57000000,1.00000
NAT,2020-05-15,8.0000,call,sell,2020-04-24T15:28:23.212286Z,credit,1.00000,limit,,long_call,0.20000000,1.00000
NAT,2020-05-15,8.0000,call,sell,2020-04-24T13:47:49.574518Z,credit,2.00000,limit,,long_call,0.15000000,2.00000
NAT,2020-05-15,8.0000,call,sell,2020-04-24T13:35:19.952173Z,credit,2.00000,limit,,long_call,0.15000000,2.00000
DPZ,2020-04-24,330.0000,put,sell,2020-04-23T14:46:51.081474Z,debit,1.00000,limit,,short_put_spread,0.15000000,1.00000
DPZ,2020-04-24,332.5000,put,buy,2020-04-23T14:46:51.081474Z,debit,1.00000,limit,,short_put_spread,0.15000000,1.00000
NAT,2020-05-15,8.0000,call,buy,2020-04-23T13:44:40.486983Z,debit,5.00000,limit,long_call,,0.20000000,5.00000
MU,2020-04-24,45.0000,call,sell,2020-04-23T13:40:57.428976Z,credit,1.00000,limit,,long_call,0.68000000,1.00000
MU,2020-04-24,45.0000,call,buy,2020-04-23T13:40:02.462075Z,debit,1.00000,limit,long_call,,0.67000000,1.00000
MU,2020-04-24,45.0000,call,sell,2020-04-23T13:39:05.777190Z,credit,1.00000,limit,,long_call,0.65000000,1.00000
MU,2020-04-24,45.0000,call,buy,2020-04-23T13:38:27.148853Z,debit,1.00000,limit,long_call,,0.64000000,1.00000
DOCU,2020-05-15,110.0000,call,sell,2020-04-22T18:16:27.257488Z,credit,1.00000,limit,,long_call,2.40000000,1.00000
DPZ,2020-04-24,330.0000,put,buy,2020-04-22T15:28:30.129650Z,credit,1.00000,limit,short_put_spread,,0.30000000,1.00000
DPZ,2020-04-24,332.5000,put,sell,2020-04-22T15:28:30.129650Z,credit,1.00000,limit,short_put_spread,,0.30000000,1.00000
SNAP,2020-04-24,16.0000,call,sell,2020-04-22T13:48:32.059734Z,credit,1.00000,limit,,long_call,0.57000000,1.00000
SNAP,2020-04-24,16.0000,call,buy,2020-04-22T13:38:01.669121Z,debit,1.00000,limit,long_call,,0.56000000,1.00000
DOCU,2020-05-15,110.0000,call,buy,2020-04-21T19:25:18.884773Z,debit,1.00000,limit,long_call,,2.55000000,1.00000
SPY,2020-04-24,276.0000,call,sell,2020-04-21T15:46:42.102751Z,credit,1.00000,limit,,long_call,3.40000000,1.00000
SPY,2020-04-24,276.0000,call,buy,2020-04-21T15:45:31.367433Z,debit,1.00000,limit,long_call,,3.26000000,1.00000
BA,2020-04-24,136.0000,put,sell,2020-04-21T13:39:15.353811Z,credit,1.00000,limit,,long_put,4.45000000,1.00000
BA,2020-04-24,136.0000,put,buy,2020-04-21T13:37:11.292816Z,debit,1.00000,limit,long_put,,4.35000000,1.00000
DOCU,2020-05-15,110.0000,call,sell,2020-04-21T02:01:55.540651Z,credit,1.00000,limit,,long_call,3.40000000,1.00000
SFIX,2020-05-15,15.0000,call,sell,2020-04-20T18:22:31.308142Z,credit,1.00000,limit,,long_call,1.95000000,1.00000
SFIX,2020-05-15,15.0000,call,buy,2020-04-20T18:07:27.194950Z,debit,1.00000,limit,long_call,,1.95000000,1.00000
DOCU,2020-05-15,110.0000,call,buy,2020-04-20T17:39:28.374452Z,debit,1.00000,limit,long_call,,3.20000000,1.00000
DOCU,2020-05-15,110.0000,call,sell,2020-04-20T16:47:31.367504Z,credit,1.00000,limit,,long_call,3.30000000,1.00000
DOCU,2020-05-15,110.0000,call,buy,2020-04-20T16:45:28.333551Z,debit,1.00000,limit,long_call,,3.20000000,1.00000
DIS,2020-04-24,104.0000,call,sell,2020-04-20T14:18:27.596140Z,credit,1.00000,limit,,long_call,1.94000000,1.00000
DIS,2020-04-24,104.0000,call,buy,2020-04-20T13:49:50.787805Z,debit,1.00000,limit,long_call,,2.35000000,1.00000
SPY,2020-04-22,282.0000,put,sell,2020-04-17T16:57:52.179310Z,credit,1.00000,limit,,long_put,3.70000000,1.00000
SPY,2020-04-22,282.0000,put,buy,2020-04-17T16:56:19.900449Z,debit,1.00000,limit,long_put,,3.65000000,1.00000
SPY,2020-04-17,291.0000,call,sell,2020-04-17T13:36:54.552713Z,debit,1.00000,limit,,short_call_spread,0.25000000,1.00000
SPY,2020-04-17,289.0000,call,buy,2020-04-17T13:36:54.552713Z,debit,1.00000,limit,,short_call_spread,0.25000000,1.00000
ABT,2020-04-17,100.0000,call,sell,2020-04-16T17:18:03.719447Z,credit,1.00000,limit,,long_call,0.90000000,1.00000
ABT,2020-04-17,100.0000,call,buy,2020-04-16T17:05:19.560324Z,debit,1.00000,limit,long_call,,1.00000000,1.00000
SPY,2020-04-22,275.0000,put,sell,2020-04-16T14:52:49.536722Z,credit,1.00000,limit,,long_put,4.45000000,1.00000
SPY,2020-04-22,275.0000,put,buy,2020-04-16T14:42:09.465031Z,debit,1.00000,limit,long_put,,4.43000000,1.00000
SPY,2020-04-17,291.0000,call,buy,2020-04-16T14:40:57.139304Z,credit,1.00000,limit,short_call_spread,,0.05000000,1.00000
SPY,2020-04-17,289.0000,call,sell,2020-04-16T14:40:57.139304Z,credit,1.00000,limit,short_call_spread,,0.05000000,1.00000
SPY,2020-04-24,274.0000,put,sell,2020-04-15T18:43:13.892227Z,credit,1.00000,limit,,long_put,4.93000000,1.00000
SPY,2020-04-24,274.0000,put,buy,2020-04-15T18:38:54.273470Z,debit,1.00000,limit,long_put,,4.83000000,1.00000
SPY,2020-04-24,274.0000,put,sell,2020-04-15T17:56:20.836873Z,credit,1.00000,limit,,long_put,5.71000000,1.00000
SPY,2020-04-24,274.0000,put,buy,2020-04-15T16:29:21.786552Z,debit,1.00000,limit,long_put,,5.90000000,1.00000
SPY,2020-04-24,274.0000,put,sell,2020-04-15T16:04:56.806409Z,credit,1.00000,limit,,long_put,5.97000000,1.00000
SPY,2020-04-24,274.0000,put,buy,2020-04-15T16:04:11.116054Z,debit,1.00000,limit,long_put,,5.94000000,1.00000
SPY,2020-04-24,274.0000,put,sell,2020-04-15T15:31:40.931817Z,credit,1.00000,limit,,long_put,5.86000000,1.00000
SPY,2020-04-24,274.0000,put,buy,2020-04-15T15:30:56.769953Z,debit,1.00000,limit,long_put,,5.83000000,1.00000
SPY,2020-04-24,273.0000,put,sell,2020-04-15T15:12:54.541857Z,credit,1.00000,limit,,long_put,5.76000000,1.00000
SPY,2020-04-24,273.0000,put,buy,2020-04-15T15:11:53.509779Z,debit,1.00000,limit,long_put,,5.72000000,1.00000
SPY,2020-04-24,278.0000,call,sell,2020-04-15T14:21:00.485499Z,credit,1.00000,limit,,long_call,5.97000000,1.00000
SPY,2020-04-24,278.0000,call,buy,2020-04-15T14:19:29.954711Z,debit,1.00000,limit,long_call,,5.89000000,1.00000
MSFT,2020-06-19,190.0000,call,sell,2020-04-14T17:16:11.765535Z,credit,1.00000,limit,,long_call,3.05000000,1.00000
MSFT,2020-06-19,190.0000,call,buy,2020-04-14T17:14:34.524425Z,debit,1.00000,limit,long_call,,2.99000000,1.00000
APTO,2020-04-17,7.5000,call,sell,2020-04-14T13:50:22.523194Z,credit,1.00000,limit,,long_call,0.25000000,1.00000
